id,churn_probability,churn_probability,logit,,,log,cp,case,,,,,T,F,
78012,0,0,TRUE,,,0,0,TRUE,,,,,,,
78013,0,0,TRUE,,,0,0,TRUE,,,,,,,
78014,0,0,TRUE,,,0,0,TRUE,,,,,,,
78015,0,0,TRUE,,,0,0,TRUE,,,,,,,
78016,0,0,TRUE,,,0,0,TRUE,,,,,,,
78017,0,0,TRUE,,,0,0,TRUE,,,,,,,
78018,0,0,TRUE,,,1,1,FALSE,,,,,,,
78019,0,0,TRUE,,,0,0,TRUE,,,,,,,
78020,0,0,TRUE,,,0,0,TRUE,,,,,,,
78021,0,0,TRUE,,,0,0,TRUE,,,,,,,
78022,0,0,TRUE,,,0,0,TRUE,,,,,,,
78023,0,0,TRUE,,,0,0,TRUE,,,,,,,
78024,1,1,TRUE,,,1,1,TRUE,,,,,,,
78025,0,0,TRUE,,,0,0,TRUE,,,,,,,
78026,0,0,TRUE,,,1,1,FALSE,,,,,,,
78027,0,0,TRUE,,,0,0,TRUE,,,,,,,
78028,0,0,TRUE,,,0,0,TRUE,,,,,,,
78029,0,0,TRUE,,,0,0,TRUE,,,,,,,
78030,0,0,TRUE,,,0,0,TRUE,,,,,,,
78031,0,0,TRUE,,,0,1,FALSE,,,,,,,
78032,0,0,TRUE,,,0,0,TRUE,,,,,,,
78033,0,0,TRUE,,,0,0,TRUE,,,,,,,
78034,1,1,TRUE,,,1,1,TRUE,,,,,,,
78035,1,1,TRUE,,,1,1,TRUE,,,,,,,
78036,0,0,TRUE,,,0,0,TRUE,,,,,,,
78037,0,0,TRUE,,,0,0,TRUE,,,,,,,
78038,0,0,TRUE,,,0,0,TRUE,,,,,,,
78039,0,0,TRUE,,,1,0,TRUE,,,,,,,
78040,0,0,TRUE,,,0,0,TRUE,,,,,,,
78041,0,0,TRUE,,,1,0,TRUE,,,,,,,
78042,0,0,TRUE,,,0,0,TRUE,,,,,,,
78043,0,1,FALSE,,,1,1,FALSE,,,,,,,
78044,0,0,TRUE,,,0,0,TRUE,,,,,,,
78045,0,0,TRUE,,,0,0,TRUE,,,,,,,
78046,0,0,TRUE,,,0,0,TRUE,,,,,,,
78047,0,0,TRUE,,,0,0,TRUE,,,,,,,
78048,0,0,TRUE,,,0,0,TRUE,,,,,,,
78049,0,0,TRUE,,,0,0,TRUE,,,,,,,
78050,0,0,TRUE,,,1,1,FALSE,,,,,,,
78051,0,1,FALSE,,,1,1,FALSE,,,,,,,
78052,1,0,FALSE,,,0,0,FALSE,,,,,,,
78053,0,0,TRUE,,,0,0,TRUE,,,,,,,
78054,1,1,TRUE,,,1,1,TRUE,,,,,,,
78055,0,0,TRUE,,,0,0,TRUE,,,,,,,
78056,0,1,FALSE,,,0,1,FALSE,,,,,,,
78057,0,0,TRUE,,,0,0,TRUE,,,,,,,
78058,1,1,TRUE,,,1,1,TRUE,,,,,,,
78059,0,0,TRUE,,,0,0,TRUE,,,,,,,
78060,0,0,TRUE,,,0,0,TRUE,,,,,,,
78061,0,0,TRUE,,,0,0,TRUE,,,,,,,
78062,0,0,TRUE,,,0,0,TRUE,,,,,,,
78063,0,0,TRUE,,,0,0,TRUE,,,,,,,
78064,0,0,TRUE,,,0,0,TRUE,,,,,,,
78065,0,0,TRUE,,,0,0,TRUE,,,,,,,
78066,0,0,TRUE,,,1,1,FALSE,,,,,,,
78067,0,0,TRUE,,,0,0,TRUE,,,,,,,
78068,0,0,TRUE,,,0,0,TRUE,,,,,,,
78069,0,0,TRUE,,,0,0,TRUE,,,,,,,
78070,0,0,TRUE,,,0,0,TRUE,,,,,,,
78071,0,0,TRUE,,,0,0,TRUE,,,,,,,
78072,1,1,TRUE,,,1,1,TRUE,,,,,,,
78073,0,0,TRUE,,,1,0,TRUE,,,,,,,
78074,0,0,TRUE,,,0,0,TRUE,,,,,,,
78075,0,0,TRUE,,,0,0,TRUE,,,,,,,
78076,0,1,FALSE,,,1,1,FALSE,,,,,,,
78077,0,0,TRUE,,,0,0,TRUE,,,,,,,
78078,0,0,TRUE,,,0,0,TRUE,,,,,,,
78079,0,0,TRUE,,,0,0,TRUE,,,,,,,
78080,0,0,TRUE,,,0,0,TRUE,,,,,,,
78081,0,0,TRUE,,,0,0,TRUE,,,,,,,
78082,0,0,TRUE,,,0,0,TRUE,,,,,,,
78083,0,0,TRUE,,,0,0,TRUE,,,,,,,
78084,0,0,TRUE,,,0,0,TRUE,,,,,,,
78085,0,0,TRUE,,,0,0,TRUE,,,,,,,
78086,0,0,TRUE,,,0,0,TRUE,,,,,,,
78087,0,0,TRUE,,,0,0,TRUE,,,,,,,
78088,0,0,TRUE,,,0,0,TRUE,,,,,,,
78089,0,0,TRUE,,,0,0,TRUE,,,,,,,
78090,0,0,TRUE,,,0,0,TRUE,,,,,,,
78091,0,0,TRUE,,,0,0,TRUE,,,,,,,
78092,0,0,TRUE,,,0,0,TRUE,,,,,,,
78093,0,0,TRUE,,,0,0,TRUE,,,,,,,
78094,0,0,TRUE,,,0,0,TRUE,,,,,,,
78095,0,0,TRUE,,,1,0,TRUE,,,,,,,
78096,0,0,TRUE,,,0,0,TRUE,,,,,,,
78097,0,0,TRUE,,,0,1,FALSE,,,,,,,
78098,0,1,FALSE,,,1,1,FALSE,,,,,,,
78099,0,0,TRUE,,,0,0,TRUE,,,,,,,
78100,0,0,TRUE,,,0,0,TRUE,,,,,,,
78101,0,0,TRUE,,,0,0,TRUE,,,,,,,
78102,0,0,TRUE,,,0,0,TRUE,,,,,,,
78103,0,0,TRUE,,,0,0,TRUE,,,,,,,
78104,0,0,TRUE,,,0,0,TRUE,,,,,,,
78105,1,1,TRUE,,,1,1,TRUE,,,,,,,
78106,0,0,TRUE,,,0,0,TRUE,,,,,,,
78107,0,0,TRUE,,,0,0,TRUE,,,,,,,
78108,0,0,TRUE,,,0,0,TRUE,,,,,,,
78109,0,0,TRUE,,,0,0,TRUE,,,,,,,
78110,0,0,TRUE,,,0,0,TRUE,,,,,,,
78111,1,1,TRUE,,,1,1,TRUE,,,,,,,
78112,0,0,TRUE,,,0,0,TRUE,,,,,,,
78113,1,1,TRUE,,,1,1,TRUE,,,,,,,
78114,1,1,TRUE,,,1,1,TRUE,,,,,,,
78115,0,0,TRUE,,,0,0,TRUE,,,,,,,
78116,0,0,TRUE,,,0,0,TRUE,,,,,,,
78117,0,0,TRUE,,,0,0,TRUE,,,,,,,
78118,0,0,TRUE,,,0,0,TRUE,,,,,,,
78119,0,0,TRUE,,,0,0,TRUE,,,,,,,
78120,0,0,TRUE,,,0,0,TRUE,,,,,,,
78121,0,0,TRUE,,,0,0,TRUE,,,,,,,
78122,0,0,TRUE,,,0,0,TRUE,,,,,,,
78123,0,0,TRUE,,,0,0,TRUE,,,,,,,
78124,0,0,TRUE,,,0,0,TRUE,,,,,,,
78125,0,0,TRUE,,,0,0,TRUE,,,,,,,
78126,0,0,TRUE,,,0,0,TRUE,,,,,,,
78127,0,0,TRUE,,,0,0,TRUE,,,,,,,
78128,0,0,TRUE,,,0,0,TRUE,,,,,,,
78129,0,0,TRUE,,,0,0,TRUE,,,,,,,
78130,0,0,TRUE,,,0,0,TRUE,,,,,,,
78131,0,0,TRUE,,,0,0,TRUE,,,,,,,
78132,0,0,TRUE,,,0,0,TRUE,,,,,,,
78133,0,0,TRUE,,,0,0,TRUE,,,,,,,
78134,0,0,TRUE,,,1,0,TRUE,,,,,,,
78135,0,0,TRUE,,,0,0,TRUE,,,,,,,
78136,0,0,TRUE,,,0,0,TRUE,,,,,,,
78137,1,1,TRUE,,,1,1,TRUE,,,,,,,
78138,0,0,TRUE,,,0,0,TRUE,,,,,,,
78139,0,0,TRUE,,,0,0,TRUE,,,,,,,
78140,0,0,TRUE,,,0,0,TRUE,,,,,,,
78141,0,0,TRUE,,,0,0,TRUE,,,,,,,
78142,0,0,TRUE,,,0,0,TRUE,,,,,,,
78143,0,0,TRUE,,,0,0,TRUE,,,,,,,
78144,0,0,TRUE,,,0,0,TRUE,,,,,,,
78145,0,0,TRUE,,,0,0,TRUE,,,,,,,
78146,0,0,TRUE,,,0,0,TRUE,,,,,,,
78147,1,0,FALSE,,,1,1,TRUE,,,,,,,
78148,0,0,TRUE,,,0,1,FALSE,,,,,,,
78149,0,0,TRUE,,,0,0,TRUE,,,,,,,
78150,0,0,TRUE,,,1,1,FALSE,,,,,,,
78151,0,0,TRUE,,,0,0,TRUE,,,,,,,
78152,0,0,TRUE,,,0,0,TRUE,,,,,,,
78153,0,0,TRUE,,,0,0,TRUE,,,,,,,
78154,0,0,TRUE,,,0,0,TRUE,,,,,,,
78155,0,0,TRUE,,,0,0,TRUE,,,,,,,
78156,0,0,TRUE,,,0,0,TRUE,,,,,,,
78157,0,0,TRUE,,,0,0,TRUE,,,,,,,
78158,0,0,TRUE,,,0,0,TRUE,,,,,,,
78159,0,0,TRUE,,,0,0,TRUE,,,,,,,
78160,0,0,TRUE,,,0,0,TRUE,,,,,,,
78161,0,0,TRUE,,,0,0,TRUE,,,,,,,
78162,0,0,TRUE,,,1,0,TRUE,,,,,,,
78163,0,0,TRUE,,,0,0,TRUE,,,,,,,
78164,0,0,TRUE,,,0,0,TRUE,,,,,,,
78165,0,0,TRUE,,,0,0,TRUE,,,,,,,
78166,0,0,TRUE,,,0,0,TRUE,,,,,,,
78167,1,1,TRUE,,,1,1,TRUE,,,,,,,
78168,0,0,TRUE,,,0,0,TRUE,,,,,,,
78169,1,1,TRUE,,,1,1,TRUE,,,,,,,
78170,0,0,TRUE,,,0,0,TRUE,,,,,,,
78171,0,0,TRUE,,,0,0,TRUE,,,,,,,
78172,0,0,TRUE,,,0,0,TRUE,,,,,,,
78173,0,0,TRUE,,,0,0,TRUE,,,,,,,
78174,0,0,TRUE,,,0,0,TRUE,,,,,,,
78175,0,0,TRUE,,,0,0,TRUE,,,,,,,
78176,0,0,TRUE,,,0,0,TRUE,,,,,,,
78177,0,0,TRUE,,,0,0,TRUE,,,,,,,
78178,0,0,TRUE,,,0,0,TRUE,,,,,,,
78179,0,0,TRUE,,,0,0,TRUE,,,,,,,
78180,0,0,TRUE,,,0,0,TRUE,,,,,,,
78181,1,1,TRUE,,,1,1,TRUE,,,,,,,
78182,1,0,FALSE,,,1,1,TRUE,,,,,,,
78183,0,0,TRUE,,,0,0,TRUE,,,,,,,
78184,0,0,TRUE,,,0,0,TRUE,,,,,,,
78185,0,0,TRUE,,,0,0,TRUE,,,,,,,
78186,0,0,TRUE,,,0,0,TRUE,,,,,,,
78187,0,0,TRUE,,,0,0,TRUE,,,,,,,
78188,1,1,TRUE,,,1,1,TRUE,,,,,,,
78189,0,0,TRUE,,,1,0,TRUE,,,,,,,
78190,0,0,TRUE,,,0,0,TRUE,,,,,,,
78191,0,0,TRUE,,,0,0,TRUE,,,,,,,
78192,0,0,TRUE,,,0,0,TRUE,,,,,,,
78193,0,0,TRUE,,,0,0,TRUE,,,,,,,
78194,0,0,TRUE,,,0,0,TRUE,,,,,,,
78195,0,0,TRUE,,,0,0,TRUE,,,,,,,
78196,0,0,TRUE,,,0,0,TRUE,,,,,,,
78197,0,0,TRUE,,,0,0,TRUE,,,,,,,
78198,0,0,TRUE,,,0,0,TRUE,,,,,,,
78199,0,0,TRUE,,,0,0,TRUE,,,,,,,
78200,0,0,TRUE,,,0,0,TRUE,,,,,,,
78201,0,0,TRUE,,,0,0,TRUE,,,,,,,
78202,0,0,TRUE,,,0,0,TRUE,,,,,,,
78203,0,1,FALSE,,,0,0,TRUE,,,,,,,
78204,0,0,TRUE,,,0,0,TRUE,,,,,,,
78205,0,0,TRUE,,,0,0,TRUE,,,,,,,
78206,0,0,TRUE,,,0,0,TRUE,,,,,,,
78207,0,0,TRUE,,,1,0,TRUE,,,,,,,
78208,0,0,TRUE,,,0,0,TRUE,,,,,,,
78209,0,0,TRUE,,,0,0,TRUE,,,,,,,
78210,0,0,TRUE,,,0,0,TRUE,,,,,,,
78211,0,0,TRUE,,,0,0,TRUE,,,,,,,
78212,0,0,TRUE,,,1,0,TRUE,,,,,,,
78213,0,0,TRUE,,,0,0,TRUE,,,,,,,
78214,0,0,TRUE,,,1,0,TRUE,,,,,,,
78215,0,0,TRUE,,,0,0,TRUE,,,,,,,
78216,0,0,TRUE,,,0,0,TRUE,,,,,,,
78217,1,0,FALSE,,,1,1,TRUE,,,,,,,
78218,0,0,TRUE,,,0,0,TRUE,,,,,,,
78219,0,0,TRUE,,,0,0,TRUE,,,,,,,
78220,0,0,TRUE,,,0,0,TRUE,,,,,,,
78221,0,0,TRUE,,,0,0,TRUE,,,,,,,
78222,0,0,TRUE,,,0,0,TRUE,,,,,,,
78223,0,0,TRUE,,,0,0,TRUE,,,,,,,
78224,0,1,FALSE,,,1,1,FALSE,,,,,,,
78225,0,0,TRUE,,,0,0,TRUE,,,,,,,
78226,0,0,TRUE,,,0,0,TRUE,,,,,,,
78227,0,0,TRUE,,,0,0,TRUE,,,,,,,
78228,1,1,TRUE,,,1,1,TRUE,,,,,,,
78229,1,1,TRUE,,,1,1,TRUE,,,,,,,
78230,0,0,TRUE,,,0,0,TRUE,,,,,,,
78231,0,0,TRUE,,,0,0,TRUE,,,,,,,
78232,0,0,TRUE,,,0,0,TRUE,,,,,,,
78233,0,0,TRUE,,,0,0,TRUE,,,,,,,
78234,0,0,TRUE,,,0,0,TRUE,,,,,,,
78235,0,0,TRUE,,,0,0,TRUE,,,,,,,
78236,0,0,TRUE,,,0,0,TRUE,,,,,,,
78237,0,0,TRUE,,,0,0,TRUE,,,,,,,
78238,0,0,TRUE,,,0,0,TRUE,,,,,,,
78239,1,0,FALSE,,,1,0,FALSE,,,,,,,
78240,0,0,TRUE,,,0,0,TRUE,,,,,,,
78241,0,0,TRUE,,,0,0,TRUE,,,,,,,
78242,0,0,TRUE,,,0,0,TRUE,,,,,,,
78243,0,0,TRUE,,,0,0,TRUE,,,,,,,
78244,0,0,TRUE,,,1,0,TRUE,,,,,,,
78245,0,0,TRUE,,,0,0,TRUE,,,,,,,
78246,0,0,TRUE,,,1,0,TRUE,,,,,,,
78247,0,0,TRUE,,,0,0,TRUE,,,,,,,
78248,0,0,TRUE,,,0,0,TRUE,,,,,,,
78249,0,0,TRUE,,,0,0,TRUE,,,,,,,
78250,0,0,TRUE,,,0,0,TRUE,,,,,,,
78251,0,0,TRUE,,,0,0,TRUE,,,,,,,
78252,0,0,TRUE,,,0,0,TRUE,,,,,,,
78253,0,0,TRUE,,,0,0,TRUE,,,,,,,
78254,0,0,TRUE,,,1,0,TRUE,,,,,,,
78255,0,0,TRUE,,,0,0,TRUE,,,,,,,
78256,0,0,TRUE,,,0,0,TRUE,,,,,,,
78257,0,0,TRUE,,,0,0,TRUE,,,,,,,
78258,0,0,TRUE,,,0,0,TRUE,,,,,,,
78259,0,0,TRUE,,,0,0,TRUE,,,,,,,
78260,0,0,TRUE,,,0,0,TRUE,,,,,,,
78261,0,0,TRUE,,,0,0,TRUE,,,,,,,
78262,0,0,TRUE,,,0,0,TRUE,,,,,,,
78263,0,0,TRUE,,,0,0,TRUE,,,,,,,
78264,0,0,TRUE,,,0,0,TRUE,,,,,,,
78265,0,0,TRUE,,,0,0,TRUE,,,,,,,
78266,0,0,TRUE,,,0,0,TRUE,,,,,,,
78267,0,0,TRUE,,,0,0,TRUE,,,,,,,
78268,0,0,TRUE,,,0,0,TRUE,,,,,,,
78269,0,0,TRUE,,,0,0,TRUE,,,,,,,
78270,1,1,TRUE,,,1,1,TRUE,,,,,,,
78271,0,0,TRUE,,,0,0,TRUE,,,,,,,
78272,0,0,TRUE,,,0,0,TRUE,,,,,,,
78273,0,0,TRUE,,,0,0,TRUE,,,,,,,
78274,0,0,TRUE,,,0,0,TRUE,,,,,,,
78275,0,0,TRUE,,,0,0,TRUE,,,,,,,
78276,0,0,TRUE,,,0,0,TRUE,,,,,,,
78277,0,0,TRUE,,,0,0,TRUE,,,,,,,
78278,0,0,TRUE,,,0,0,TRUE,,,,,,,
78279,0,0,TRUE,,,0,0,TRUE,,,,,,,
78280,0,0,TRUE,,,0,0,TRUE,,,,,,,
78281,0,0,TRUE,,,0,0,TRUE,,,,,,,
78282,0,0,TRUE,,,0,0,TRUE,,,,,,,
78283,0,0,TRUE,,,0,0,TRUE,,,,,,,
78284,0,0,TRUE,,,0,0,TRUE,,,,,,,
78285,0,0,TRUE,,,0,0,TRUE,,,,,,,
78286,0,0,TRUE,,,0,0,TRUE,,,,,,,
78287,0,0,TRUE,,,0,0,TRUE,,,,,,,
78288,0,0,TRUE,,,0,0,TRUE,,,,,,,
78289,0,0,TRUE,,,0,0,TRUE,,,,,,,
78290,0,1,FALSE,,,0,0,TRUE,,,,,,,
78291,0,0,TRUE,,,0,0,TRUE,,,,,,,
78292,0,0,TRUE,,,1,1,FALSE,,,,,,,
78293,0,0,TRUE,,,0,0,TRUE,,,,,,,
78294,1,1,TRUE,,,1,1,TRUE,,,,,,,
78295,0,0,TRUE,,,0,0,TRUE,,,,,,,
78296,0,0,TRUE,,,0,0,TRUE,,,,,,,
78297,0,0,TRUE,,,0,0,TRUE,,,,,,,
78298,0,0,TRUE,,,0,0,TRUE,,,,,,,
78299,0,0,TRUE,,,0,0,TRUE,,,,,,,
78300,0,1,FALSE,,,1,1,FALSE,,,,,,,
78301,0,1,FALSE,,,0,1,FALSE,,,,,,,
78302,0,0,TRUE,,,0,0,TRUE,,,,,,,
78303,0,0,TRUE,,,0,0,TRUE,,,,,,,
78304,0,0,TRUE,,,0,0,TRUE,,,,,,,
78305,0,0,TRUE,,,0,0,TRUE,,,,,,,
78306,0,0,TRUE,,,1,0,TRUE,,,,,,,
78307,0,0,TRUE,,,0,0,TRUE,,,,,,,
78308,0,0,TRUE,,,0,0,TRUE,,,,,,,
78309,0,0,TRUE,,,0,0,TRUE,,,,,,,
78310,0,0,TRUE,,,0,0,TRUE,,,,,,,
78311,0,0,TRUE,,,1,0,TRUE,,,,,,,
78312,0,0,TRUE,,,0,0,TRUE,,,,,,,
78313,0,0,TRUE,,,0,0,TRUE,,,,,,,
78314,1,1,TRUE,,,1,1,TRUE,,,,,,,
78315,0,0,TRUE,,,0,0,TRUE,,,,,,,
78316,0,0,TRUE,,,0,0,TRUE,,,,,,,
78317,0,0,TRUE,,,0,0,TRUE,,,,,,,
78318,1,0,FALSE,,,1,0,FALSE,,,,,,,
78319,0,0,TRUE,,,0,0,TRUE,,,,,,,
78320,0,0,TRUE,,,0,0,TRUE,,,,,,,
78321,0,0,TRUE,,,0,0,TRUE,,,,,,,
78322,0,0,TRUE,,,0,0,TRUE,,,,,,,
78323,0,0,TRUE,,,0,0,TRUE,,,,,,,
78324,0,0,TRUE,,,1,1,FALSE,,,,,,,
78325,0,0,TRUE,,,0,0,TRUE,,,,,,,
78326,0,1,FALSE,,,1,1,FALSE,,,,,,,
78327,0,0,TRUE,,,0,0,TRUE,,,,,,,
78328,0,0,TRUE,,,0,0,TRUE,,,,,,,
78329,1,0,FALSE,,,1,1,TRUE,,,,,,,
78330,0,0,TRUE,,,0,0,TRUE,,,,,,,
78331,0,0,TRUE,,,0,0,TRUE,,,,,,,
78332,0,0,TRUE,,,0,0,TRUE,,,,,,,
78333,0,0,TRUE,,,0,0,TRUE,,,,,,,
78334,0,0,TRUE,,,0,0,TRUE,,,,,,,
78335,0,0,TRUE,,,0,0,TRUE,,,,,,,
78336,0,0,TRUE,,,0,0,TRUE,,,,,,,
78337,0,0,TRUE,,,0,0,TRUE,,,,,,,
78338,0,0,TRUE,,,0,0,TRUE,,,,,,,
78339,1,0,FALSE,,,1,0,FALSE,,,,,,,
78340,0,0,TRUE,,,0,0,TRUE,,,,,,,
78341,1,1,TRUE,,,1,1,TRUE,,,,,,,
78342,0,0,TRUE,,,0,0,TRUE,,,,,,,
78343,0,0,TRUE,,,0,0,TRUE,,,,,,,
78344,0,0,TRUE,,,0,0,TRUE,,,,,,,
78345,1,1,TRUE,,,1,1,TRUE,,,,,,,
78346,0,0,TRUE,,,0,0,TRUE,,,,,,,
78347,0,0,TRUE,,,0,0,TRUE,,,,,,,
78348,0,0,TRUE,,,0,0,TRUE,,,,,,,
78349,0,0,TRUE,,,0,0,TRUE,,,,,,,
78350,0,0,TRUE,,,0,0,TRUE,,,,,,,
78351,0,0,TRUE,,,1,0,TRUE,,,,,,,
78352,0,0,TRUE,,,1,0,TRUE,,,,,,,
78353,0,0,TRUE,,,0,0,TRUE,,,,,,,
78354,0,0,TRUE,,,1,1,FALSE,,,,,,,
78355,0,0,TRUE,,,0,0,TRUE,,,,,,,
78356,0,0,TRUE,,,1,0,TRUE,,,,,,,
78357,1,1,TRUE,,,1,1,TRUE,,,,,,,
78358,0,0,TRUE,,,0,0,TRUE,,,,,,,
78359,0,0,TRUE,,,0,0,TRUE,,,,,,,
78360,0,0,TRUE,,,0,0,TRUE,,,,,,,
78361,0,0,TRUE,,,0,0,TRUE,,,,,,,
78362,0,0,TRUE,,,0,0,TRUE,,,,,,,
78363,0,0,TRUE,,,1,0,TRUE,,,,,,,
78364,0,0,TRUE,,,0,0,TRUE,,,,,,,
78365,0,0,TRUE,,,0,0,TRUE,,,,,,,
78366,0,0,TRUE,,,0,0,TRUE,,,,,,,
78367,0,0,TRUE,,,0,0,TRUE,,,,,,,
78368,0,0,TRUE,,,0,0,TRUE,,,,,,,
78369,0,0,TRUE,,,0,0,TRUE,,,,,,,
78370,1,0,FALSE,,,1,1,TRUE,,,,,,,
78371,0,0,TRUE,,,0,0,TRUE,,,,,,,
78372,0,0,TRUE,,,0,0,TRUE,,,,,,,
78373,0,0,TRUE,,,0,0,TRUE,,,,,,,
78374,0,0,TRUE,,,0,0,TRUE,,,,,,,
78375,0,0,TRUE,,,0,0,TRUE,,,,,,,
78376,0,0,TRUE,,,0,0,TRUE,,,,,,,
78377,0,0,TRUE,,,0,0,TRUE,,,,,,,
78378,0,0,TRUE,,,0,0,TRUE,,,,,,,
78379,0,0,TRUE,,,0,0,TRUE,,,,,,,
78380,0,0,TRUE,,,1,0,TRUE,,,,,,,
78381,1,1,TRUE,,,1,1,TRUE,,,,,,,
78382,0,0,TRUE,,,0,0,TRUE,,,,,,,
78383,0,0,TRUE,,,0,0,TRUE,,,,,,,
78384,0,0,TRUE,,,0,0,TRUE,,,,,,,
78385,0,0,TRUE,,,1,0,TRUE,,,,,,,
78386,0,0,TRUE,,,0,0,TRUE,,,,,,,
78387,1,0,FALSE,,,0,0,FALSE,,,,,,,
78388,0,0,TRUE,,,0,0,TRUE,,,,,,,
78389,0,0,TRUE,,,0,0,TRUE,,,,,,,
78390,1,0,FALSE,,,0,0,FALSE,,,,,,,
78391,0,0,TRUE,,,0,0,TRUE,,,,,,,
78392,0,0,TRUE,,,0,0,TRUE,,,,,,,
78393,0,0,TRUE,,,0,0,TRUE,,,,,,,
78394,0,0,TRUE,,,0,0,TRUE,,,,,,,
78395,1,1,TRUE,,,1,1,TRUE,,,,,,,
78396,0,0,TRUE,,,0,0,TRUE,,,,,,,
78397,0,0,TRUE,,,0,0,TRUE,,,,,,,
78398,1,0,FALSE,,,1,0,FALSE,,,,,,,
78399,1,1,TRUE,,,1,1,TRUE,,,,,,,
78400,0,0,TRUE,,,0,0,TRUE,,,,,,,
78401,0,0,TRUE,,,0,0,TRUE,,,,,,,
78402,0,0,TRUE,,,1,1,FALSE,,,,,,,
78403,0,0,TRUE,,,1,0,TRUE,,,,,,,
78404,0,0,TRUE,,,1,1,FALSE,,,,,,,
78405,0,0,TRUE,,,1,0,TRUE,,,,,,,
78406,0,0,TRUE,,,0,0,TRUE,,,,,,,
78407,0,0,TRUE,,,0,0,TRUE,,,,,,,
78408,0,0,TRUE,,,0,0,TRUE,,,,,,,
78409,0,0,TRUE,,,0,0,TRUE,,,,,,,
78410,0,0,TRUE,,,0,0,TRUE,,,,,,,
78411,0,0,TRUE,,,0,0,TRUE,,,,,,,
78412,0,0,TRUE,,,0,0,TRUE,,,,,,,
78413,0,0,TRUE,,,0,0,TRUE,,,,,,,
78414,0,0,TRUE,,,0,0,TRUE,,,,,,,
78415,0,0,TRUE,,,0,0,TRUE,,,,,,,
78416,0,0,TRUE,,,0,0,TRUE,,,,,,,
78417,1,1,TRUE,,,1,1,TRUE,,,,,,,
78418,0,0,TRUE,,,1,1,FALSE,,,,,,,
78419,0,0,TRUE,,,0,0,TRUE,,,,,,,
78420,1,0,FALSE,,,1,1,TRUE,,,,,,,
78421,0,0,TRUE,,,1,0,TRUE,,,,,,,
78422,0,0,TRUE,,,0,0,TRUE,,,,,,,
78423,0,0,TRUE,,,0,0,TRUE,,,,,,,
78424,1,0,FALSE,,,1,1,TRUE,,,,,,,
78425,0,0,TRUE,,,0,0,TRUE,,,,,,,
78426,0,0,TRUE,,,0,0,TRUE,,,,,,,
78427,0,0,TRUE,,,0,0,TRUE,,,,,,,
78428,0,0,TRUE,,,0,0,TRUE,,,,,,,
78429,1,0,FALSE,,,1,1,TRUE,,,,,,,
78430,0,0,TRUE,,,0,0,TRUE,,,,,,,
78431,0,0,TRUE,,,0,0,TRUE,,,,,,,
78432,0,0,TRUE,,,0,0,TRUE,,,,,,,
78433,0,0,TRUE,,,0,0,TRUE,,,,,,,
78434,0,0,TRUE,,,0,0,TRUE,,,,,,,
78435,0,0,TRUE,,,0,0,TRUE,,,,,,,
78436,0,0,TRUE,,,1,0,TRUE,,,,,,,
78437,0,0,TRUE,,,0,0,TRUE,,,,,,,
78438,1,1,TRUE,,,1,1,TRUE,,,,,,,
78439,1,1,TRUE,,,1,1,TRUE,,,,,,,
78440,0,0,TRUE,,,0,0,TRUE,,,,,,,
78441,0,0,TRUE,,,0,0,TRUE,,,,,,,
78442,0,0,TRUE,,,0,0,TRUE,,,,,,,
78443,0,0,TRUE,,,0,0,TRUE,,,,,,,
78444,0,0,TRUE,,,0,0,TRUE,,,,,,,
78445,0,0,TRUE,,,0,0,TRUE,,,,,,,
78446,0,0,TRUE,,,1,0,TRUE,,,,,,,
78447,1,1,TRUE,,,1,1,TRUE,,,,,,,
78448,0,0,TRUE,,,0,0,TRUE,,,,,,,
78449,0,0,TRUE,,,0,0,TRUE,,,,,,,
78450,0,0,TRUE,,,1,0,TRUE,,,,,,,
78451,1,0,FALSE,,,1,1,TRUE,,,,,,,
78452,0,0,TRUE,,,0,0,TRUE,,,,,,,
78453,0,0,TRUE,,,0,0,TRUE,,,,,,,
78454,1,0,FALSE,,,0,0,FALSE,,,,,,,
78455,0,0,TRUE,,,0,0,TRUE,,,,,,,
78456,0,0,TRUE,,,0,0,TRUE,,,,,,,
78457,0,0,TRUE,,,0,0,TRUE,,,,,,,
78458,0,0,TRUE,,,0,0,TRUE,,,,,,,
78459,0,0,TRUE,,,0,0,TRUE,,,,,,,
78460,0,0,TRUE,,,0,0,TRUE,,,,,,,
78461,0,0,TRUE,,,0,0,TRUE,,,,,,,
78462,0,0,TRUE,,,0,0,TRUE,,,,,,,
78463,0,0,TRUE,,,0,0,TRUE,,,,,,,
78464,0,0,TRUE,,,0,1,FALSE,,,,,,,
78465,0,0,TRUE,,,0,0,TRUE,,,,,,,
78466,0,0,TRUE,,,0,0,TRUE,,,,,,,
78467,0,0,TRUE,,,0,0,TRUE,,,,,,,
78468,0,0,TRUE,,,0,0,TRUE,,,,,,,
78469,0,0,TRUE,,,0,0,TRUE,,,,,,,
78470,0,0,TRUE,,,0,0,TRUE,,,,,,,
78471,0,0,TRUE,,,0,0,TRUE,,,,,,,
78472,0,0,TRUE,,,0,0,TRUE,,,,,,,
78473,0,0,TRUE,,,0,0,TRUE,,,,,,,
78474,0,1,FALSE,,,1,1,FALSE,,,,,,,
78475,0,0,TRUE,,,0,1,FALSE,,,,,,,
78476,0,0,TRUE,,,0,0,TRUE,,,,,,,
